system:index,total_precipitation_sum
20051109,0.00463807541463025
20051110,0.02011204749784192
20051111,0.01586176117909898
20051112,0.012196645148337031
20051113,0.006869552179409384
20051114,0.014108520598980668
20051115,0.007977748026916984
20051116,0.003538293325374492
20051117,5.318896970647378E-4
20051118,1.228811633390611E-4
20051119,0.00645705913039545
20051120,0.006401251567147522
20051121,0.01185679336535198
20051122,0.0061296239034462924
20051123,0.00793340813214465
20051124,0.010040533303050372
20051125,0.007943458199926753
20051126,0.0030406122694820186
20051127,0.010590337961396645
20051128,0.015966182811515475
20051129,0.007275172225022279
20051130,0.0019411935765622675
20051201,0.005309487964271945
20051202,0.02289640873383251
20051203,0.0054894702276912614
20051204,0.005429154445454952
20051205,0.010370772992933128
20051206,0.01324232170593008
20051207,0.0138153512437564
20051208,0.017059119614371846
20051209,0.005254624145874796
20051210,0.014100715210318636
20051211,0.008009086683306637
20051212,0.003975737378280261
20051213,0.015872336344387415
20051214,0.004047625929326312
20051215,0.019318972061725212
20051216,0.07149626961698831
20051217,0.00843260683837489
20051218,0.016956711095868018
20051219,0.01815347896374951
20051220,0.005412766556103135
20051221,0.019745220029592128
20051222,0.034226162147505734
20051223,0.0529867890892678
20051224,0.10077024909695215
20051225,0.03419458921017722
20051226,0.0017476381990629906
20051227,0.010488564346630123
20051228,0.008295057848593948
20051229,0.004943176900771199
20051230,0.013213822739403686
20051231,0.006640695381995632
20060101,0.004231614509887151
20060102,0.009520908322141924
20060103,0.0016611378056379715
20060104,0.002169719429078055
20060105,0.0016251280697187024
20060106,0.006175396686404492
20060107,0.01653125141019905
20060108,0.00584772577206218
20060109,0.011093243196607544
20060110,0.013380009677297711
20060111,0.0038838039245059765
20060112,0.0014499897053972751
20060113,0.0015160407005111033
20060114,0.0020778432866320217
20060115,0.003448506759394028
20060116,0.005549166687531424
20060117,0.004497179640570857
20060118,0.006237725886124472
20060119,0.005490726260351316
20060120,0.0028303963657972104
20060121,0.008051194031720768
20060122,0.0020247462265978572
20060123,0.002125197977797166
20060124,0.008341559297439063
20060125,0.015583914733074598
20060126,0.01721129321565126
20060127,0.00137911565530317
20060128,0.009594296454594245
20060129,0.008675482528019533
20060130,0.0012595750811026274
20060131,0.0015541367308445093
20060201,0.002366374348487193
20060202,0.0017338436820976367
20060203,0.01262277277022463
20060204,0.001958894868351606
20060205,0.0020375182664692498
20060206,0.009578577141010442
20060207,0.021128717442216633
20060208,0.01476727855551672
20060209,0.016016180031383435
20060210,0.02367409534551426
20060211,0.022675939441043246
20060212,0.021329544408895888
20060213,0.005093119972604972
20060214,0.01464388395293391
20060215,8.966279023997584E-4
20060216,0.016180462242568243
20060217,0.012342238701938091
20060218,0.019178182574776943
20060219,2.3986956710086502E-4
20060220,0.004376205742060709
20060221,0.00117975672144637
20060222,9.63496063121057E-4
20060223,0.0032519706300923523
20060224,0.001945143638999223
20060225,0.0031461833737973896
20060226,0.0029854161809233187
20060227,0.001166958874707392
20060228,0.0017432358223850783
20060301,0.0026540504132788845
20060302,0.0022789791613886477
20060303,0.0029753426322624375
20060304,0.003086442353096929
20060305,0.012518381241720377
20060306,0.017296813846876355
20060307,0.007197576309303979
20060308,0.04479906239377759
20060309,0.010748084185127224
20060310,0.022340512016684064
20060311,0.028133549642627546
20060312,0.008727505533675252
20060313,0.016121655117155607
20060314,0.0023272219325744456
20060315,0.005660615813459966
20060316,0.004180527457457446
20060317,8.797699925872764E-4
20060318,5.455923212176275E-4
20060319,0.0017282995504736937
20060320,0.006618374013645182
20060321,0.0011927874855221163
20060322,0.0072937939335684975
20060323,0.0037593513464262503
20060324,0.006144612957192183
20060325,0.026626815873838916
20060326,0.004385080215578682
20060327,5.15847968867854E-4
20060328,0.0021342457220470254
20060329,0.002043775650930448
20060330,0.001354951160369725
20060331,1.2143375782998622E-4
20060401,0.0021253395550426585
20060402,0.008810617835079242
20060403,0.02246547451677684
20060404,0.0016105855768729388
20060405,0.016699666545910628
20060406,0.009927311894737556
20060407,0.008312904044552673
20060408,0.003262146514138012
20060409,0.009311392721641656
20060410,0.001464332936138818
20060411,0.007606330351247445
20060412,0.004523219055393751
20060413,1.6979715191212943E-4
20060414,0.00238500882830336
20060415,0.0184772494859407
20060416,0.005562568953720031
20060417,0.0011193572742435617
20060418,5.934251261512637E-4
20060419,0.004665561044150757
20060420,3.519464831703488E-4
20060421,0.016740408377369776
20060422,0.0019414871093342784
20060423,0.001051097902020998
20060424,0.00331381668843812
20060425,0.0022332877372849033
20060426,0.0057781994101799615
20060427,0.023197785596615603
20060428,0.0012957991008187694
20060429,9.791369086652312E-4
20060430,7.841702500247426E-4
20060501,0.01532130544598036
20060502,0.008584842845006472
20060503,0.0026796032050802263
20060504,0.0023690719057805386
20060505,0.0018578737211472857
20060506,0.001475724327199461
20060507,0.002951011938421027
20060508,0.01695660105232883
20060509,0.0075652892267823475
20060510,2.2015968327064687E-4
20060511,0.002010611611397067
20060512,0.01198731829915788
20060513,0.018886657745064865
20060514,0.017445571976825586
20060515,0.02265984438767686
20060516,0.011102598893791612
20060517,0.004457700698359314
20060518,0.004131989538041327
20060519,0.002540625087852151
20060520,0.015294232952697868
20060521,0.024861245849934554
20060522,0.015929312101889505
20060523,0.021932993301272737
20060524,0.030127012593844697
20060525,0.015558994204437163
20060526,0.0067080116164906075
20060527,0.010533881850889585
20060528,0.005505426405555691
20060529,0.015016738328029494
20060530,0.023765047431323846
20060531,0.01240003445950087
20060601,0.021073504282126464
20060602,0.02465245459608643
20060603,0.029300216079254805
20060604,0.013521665177688923
20060605,0.00490898980074678
20060606,0.008202487883927563
20060607,0.013476259099240197
20060608,0.005332767328457405
20060609,0.009320801380118551
20060610,0.014058295415705288
20060611,0.017736071591284614
20060612,0.023412958943910295
20060613,0.030708399683078882
20060614,0.012332388134152942
20060615,0.006519441810354953
20060616,0.006300430312534001
20060617,0.02221321581380955
20060618,0.01496638428774415
20060619,0.01711798911180835
20060620,0.01075124203969028
20060621,0.020023457485232623
20060622,0.015296930491623097
20060623,0.007243257057660968
20060624,0.004985268846418013
20060625,0.03156750378419332
20060626,0.03864457790699662
20060627,0.017349502580149553
20060628,0.00578601038622158
20060629,0.009676479645164595
20060630,0.024232071322422593
20060701,0.02132845177306544
20060702,0.0020487483319428256
20060703,0.0019345843214398969
20060704,9.416093681107956E-4
20060705,0.0023765039639763366
20060706,0.0033498441628985833
20060707,0.01057793066085555
20060708,0.0015388958743656474
20060709,0.005191932987184775
20060710,0.002596536112133896
20060711,0.0021428544670335048
20060712,0.0023140805085924295
20060713,0.006499830617379326
20060714,0.0160933302926124
20060715,0.00866400636730022
20060716,0.004043146793258474
20060717,0.008604296814986844
20060718,0.0036961302501267923
20060719,0.008298492159286651
20060720,0.010857883847771917
20060721,0.009754770578057324
20060722,0.007025094443232803
20060723,0.0023633118516431504
20060724,0.003997638959010105
20060725,0.007932147100163815
20060726,0.0019288398016323789
20060727,7.318269408382268E-4
20060728,0.002943973299138827
20060729,0.010216523474654371
20060730,0.004779020787644641
20060731,0.007610732729433152
20060801,0.012283201018210434
20060802,0.001986906512119405
20060803,0.0022582478652943172
20060804,0.0021800493519365752
20060805,0.003205533414825158
20060806,0.008627550883373884
20060807,0.007611653794400254
20060808,0.010200953708685725
20060809,0.010436570711141171
20060810,0.008083517530151922
20060811,0.006466647149689805
20060812,0.007822591773209259
20060813,0.0035049466686301227
20060814,0.004828520792878348
20060815,0.0023780749987197215
20060816,0.00197979705012838
20060817,0.0038068656337617002
20060818,0.007421294089882808
20060819,0.005750857419794424
20060820,0.00214759663906486
20060821,0.001399807857737252
20060822,0.005350906124687665
20060823,0.0067293186063096784
20060824,0.005921032213480303
20060825,0.0022479339054999924
20060826,0.002062836569716793
20060827,0.01427217780776139
20060828,0.016221174885299065
20060829,0.030623184387293546
20060830,0.011166373186061977
20060831,0.00498003925192373
20060901,0.005880484170730648
20060902,0.019545646371273626
20060903,0.007694279404927929
20060904,0.022228737764894035
20060905,0.009282774539382858
20060906,0.016578359701028725
20060907,0.007807335309994003
20060908,0.026959411974791007
20060909,0.016527884986839086
20060910,0.011223521916962232
20060911,0.012415058475495162
20060912,0.015081500938962487
20060913,0.015315253679851227
20060914,0.021770712411472642
20060915,0.025864743536401395
20060916,0.012206650020298618
20060917,0.011144304341170568
20060918,0.018988866758023377
20060919,0.020997688264464846
20060920,0.010339451952470092
20060921,0.001471421066363101
20060922,0.0075695069563333685
20060923,0.0013572053609132765
20060924,0.005749164242173092
20060925,0.020524135397126737
20060926,0.02589650182509176
20060927,0.021205880391347718
20060928,0.0046825752368484675
20060929,0.007653866034322635
20060930,0.010987012509042186
20061001,0.00844517635399332
20061002,0.025772670324820418
20061003,0.00439243649653267
20061004,0.00802498661002071
20061005,0.0020619693199188088
20061006,0.006333928146878233
20061007,0.015371171466450615
20061008,0.014137563171708306
20061009,0.0019115690367906971
20061010,0.006257359479857864
20061011,0.009926880872993139
20061012,0.004575462543418165
20061013,0.007814913691021044
20061014,0.011341868175783516
20061015,0.005084322164045854
20061016,0.007546402361686108
20061017,0.0022219901918578222
20061018,0.003389892390019413
20061019,0.01367029512953443
20061020,0.02043191835623085
20061021,0.015250155947336115
20061022,0.014786054985956065
20061023,0.002104726816198707
20061024,0.002990878414538596
20061025,0.0017610651975117288
20061026,0.005393147936547799
20061027,0.0020868132108275744
20061028,0.004351903171111432
20061029,0.003379794732747458
20061030,0.009038996330503406
20061031,0.009059809919646085
20061101,0.005790559646995315
20061102,0.007696959681740012
20061103,0.026710103244033005
20061104,0.0188811676676311
20061105,0.004747633087142603
20061106,0.009281097602987787
20061107,0.0072046948460832766
20061108,0.003986102507183992
20061109,0.001529318571714383
20061110,0.004095825371337417
20061111,0.018124282473752976
20061112,0.005287624507460198
20061113,0.009026855298567196
20061114,0.01036759788104415
20061115,0.015050508941925904
20061116,0.012506658757884889
20061117,0.0043459848438627885
20061118,9.535913828428855E-4
20061119,0.002736422772502291
20061120,8.518087891570665E-4
20061121,0.0023606998507941395
20061122,0.002756967373046945
20061123,0.0025162954787646455
20061124,1.7019299061411133E-4
20061125,8.894124665098654E-4
20061126,0.0035048476597840774
20061127,0.0023668441276704848
20061128,0.0030607976485240032
20061129,0.0023277683768849794
20061130,0.002834904443343615
20061201,0.006247058810220648
20061202,0.00640949953890851
20061203,0.002496594660622559
20061204,0.005147256309023927
20061205,0.012179659723358723
20061206,0.007032060728767122
20061207,0.0010013058297938845
20061208,0.011495703021496427
20061209,0.0015632705979331967
20061210,0.008672837504214883
20061211,0.007610245589103291
20061212,0.008324127112100585
20061213,0.0027305811191734356
20061214,0.009692693224706712
20061215,0.008194370940780156
20061216,0.009837421118655182
20061217,0.011602594379083167
20061218,0.003504371361697631
20061219,2.4072207708772384E-4
20061220,8.367191332506522E-4
20061221,0.0066124448880331725
20061222,4.493509322052601E-4
20061223,9.270248645761752E-4
20061224,0.0030836333326129265
20061225,0.004610602406573869
20061226,0.022018237386140067
20061227,0.015295254389755554
20061228,0.00926476588071567
20061229,0.0057800408472085335
20061230,0.0075641293792880725
20061231,0.010468298370811561
20070101,0.010329251713523432
20070102,0.004859536553083004
20070103,0.01135632338197224
20070104,0.01447646736605754
20070105,0.010123066788747146
20070106,0.013314490949542677
20070107,0.007738238320549346
20070108,0.02290920135362171
20070109,0.00842895311486523
20070110,0.010432530841654812
20070111,0.018083553510759354
20070112,0.022593048170713656
20070113,0.009950088312568774
20070114,0.013746535453057467
20070115,9.189542556120355E-4
20070116,7.103106787878941E-4
20070117,3.099763914005523E-4
20070118,0.002386330143617732
20070119,5.195674680581413E-4
20070120,0.011425693752191032
20070121,7.10367870711718E-4
20070122,0.01096435496238275
20070123,4.810055554875652E-4
20070124,0.004006274189379463
20070125,0.006564814799700252
20070126,0.0027224198979174065
20070127,6.963301710845978E-4
20070128,0.004069048801381794
20070129,0.009812523745569615
20070130,0.012023724467611714
20070131,0.014383384486054956
20070201,0.028173211985025103
20070202,0.022112086354695887
20070203,0.020504448855997764
20070204,0.01583838137354153
20070205,0.01643159435928992
20070206,6.197544809294294E-4
20070207,0.002711844542845815
20070208,0.0027632763823190374
20070209,0.004830546802213396
20070210,0.004483586615355731
20070211,0.0011653227725082016
20070212,0.0027660322988729068
20070213,5.939464499391406E-4
20070214,0.001342270347906898
20070215,0.0030300649608602363
20070216,0.01517083701943244
20070217,0.012717351922936925
20070218,0.005977853129545419
20070219,0.014855298704487983
20070220,0.0011817199823228096
20070221,0.0018719282327669382
20070222,0.001995324227044906
20070223,0.013053597251618506
20070224,0.013498502232369335
20070225,0.013010241136046513
20070226,0.004645407228167105
20070227,0.001238994065566493
20070228,0.005585377391938389
20070301,0.0019760334480474224
20070302,0.0034981187582993657
20070303,3.103131011115887E-4
20070304,0.0018669889216970438
20070305,3.6558036941175434E-4
20070306,6.640675467247159E-4
20070307,4.897974824136385E-4
20070308,9.779214997416065E-4
20070309,1.2246062517161698E-5
20070310,0.0013126102688701246
20070311,9.542150485315318E-4
20070312,0.0022408523245663896
20070313,0.0015522010292559035
20070314,0.015190246829269885
20070315,0.014576477991273845
20070316,0.019288479360711996
20070317,0.023230580207937012
20070318,0.003004426985280306
20070319,0.004345906774779056
20070320,0.0035316156823134905
20070321,0.004859114466772786
20070322,0.01215730236337318
20070323,0.005296327030665159
20070324,0.011707165553591255
20070325,0.008955034989761418
20070326,7.629329726582761E-4
20070327,3.6040807048724646E-4
20070328,0.0019996873524398178
20070329,0.0021801485976163126
20070330,9.597475212569512E-4
20070331,0.0011693452140174288
20070401,0.001961848296255089
20070402,0.0010262244291742986
20070403,5.111262697191446E-4
20070404,6.415191949071448E-4
20070405,0.0014678799874465204
20070406,0.0033479067913465403
20070407,0.018638016295636755
20070408,0.0015193285651465714
20070409,0.001989060161837252
20070410,0.0037673909332686588
20070411,0.0019212875544267348
20070412,0.0012943770397478135
20070413,0.004761062909813094
20070414,0.010960669315121943
20070415,0.02226578616744288
20070416,0.006367316029779623
20070417,0.0020062087252652743
20070418,0.022942169156900557
20070419,0.011435278175497627
20070420,0.003305698774928327
20070421,0.004274278503482258
20070422,0.003008932546088155
20070423,0.00169158699478201
20070424,0.00606995003917349
20070425,0.019717317976148258
20070426,0.007728726507319183
20070427,0.016074384724377274
20070428,0.015210101735749769
20070429,0.0029202871012997704
20070430,0.0038711592592495904
20070501,0.012964267507826385
20070502,0.021229018499991065
20070503,0.021075553944061506
20070504,0.0029860458798911848
20070505,0.010323918768156524
20070506,0.01007749890943752
20070507,0.007193060150634355
20070508,0.007988702695608151
20070509,0.011618522922814296
20070510,0.024291729489576933
20070511,0.002391764619541714
20070512,0.002775527969883634
20070513,0.003623102694151017
20070514,0.015795329805860788
20070515,0.008384074461567319
20070516,0.016875688909631106
20070517,0.009001387285252307
20070518,0.0037662711200475768
20070519,0.003582629019947158
20070520,0.0010793718096862891
20070521,0.0010175264806714453
20070522,0.004584237118396357
20070523,0.0027938334888944296
20070524,0.02385220716576077
20070525,0.010917321817224001
20070526,0.028070521914023486
20070527,0.009477101422899753
20070528,0.00984009567451736
20070529,0.00994881304299652
20070530,0.024905706321691524
20070531,0.027907981125785738
20070601,0.010886985227411194
20070602,0.007535483951232172
20070603,0.007818722491444142
20070604,0.01040059863238506
20070605,0.00952661539830019
20070606,0.020793418901365508
20070607,0.010908434573316722
20070608,0.00682925019647053
20070609,0.0031185438738760645
20070610,0.006374353867481958
20070611,0.02044638694873007
20070612,0.017333820601182052
20070613,0.01729882215676233
20070614,0.011257714997886085
20070615,0.011816119443120712
20070616,0.020764610447423375
20070617,0.008198648011822936
20070618,0.017337260217359807
20070619,0.03332409155526798
20070620,0.023635086194359976
20070621,0.01847637968490476
20070622,0.016923518653991512
20070623,0.018754942372646636
20070624,0.00685378412758876
20070625,0.03640020074924287
20070626,0.034510598744932036
20070627,0.014369334889818584
20070628,0.009443029982177081
20070629,0.011846659258296928
20070630,0.05257479618532527
20070701,0.008981668407015515
20070702,0.002526630577037836
20070703,0.0013035483931166081
20070704,0.007928015212785511
20070705,0.008389871189686635
20070706,0.009203324058458787
20070707,0.0016298025325587697
20070708,0.006651275493267549
20070709,0.007388647751691236
20070710,0.01392030891602724
20070711,0.01145811724159728
20070712,0.004711431244252538
20070713,0.009333297440128006
20070714,0.010393867227392287
20070715,0.017781520166422662
20070716,0.013569403303686214
20070717,0.01772930675848462
20070718,0.008529053636162761
20070719,0.014529170001301064
20070720,0.005908939084488656
20070721,0.0019273680405836036
20070722,0.0016147399382343056
20070723,0.006269227099368188
20070724,0.008734142180919302
20070725,0.00394812869690722
20070726,0.03107024103008607
20070727,0.03152529767597068
20070728,0.021393677810117542
20070729,0.02487874052457835
20070730,0.021544021778554374
20070731,0.020274500080475138
20070801,0.007971253940838552
20070802,0.004641522432415736
20070803,0.010745899457918429
20070804,2.9952638453953204E-4
20070805,0.003957756830001275
20070806,0.004707108899182644
20070807,6.613968689743342E-4
20070808,0.0015287353261720957
20070809,0.006402727970058449
20070810,0.018253226121860096
20070811,0.004661080461952398
20070812,0.014611840988030663
20070813,0.017847908873929008
20070814,0.005715256904662659
20070815,4.487675835612965E-4
20070816,0.0052306574212333
20070817,0.014864512266077616
20070818,0.013314711363277157
20070819,0.023183982765936872
20070820,0.016533800073895207
20070821,0.01420617784629596
20070822,0.008949749745283224
20070823,0.006759962169607877
20070824,0.025547558295112873
20070825,0.03898299485046614
20070826,0.027659081901799904
20070827,0.0265796604504751
20070828,0.014978653764661601
20070829,0.01568529069861121
20070830,0.024056975716079097
20070831,0.015798904994756502
20070901,0.012817629125274408
20070902,0.0033996382418955617
20070903,0.002040067363282336
20070904,0.006519855283402249
20070905,0.009146884273319753
20070906,0.02381568703706137
20070907,0.009203806490948508
20070908,0.010089764741308124
20070909,0.01563555041918683
20070910,0.024795658248645366
20070911,0.011237487221749604
20070912,0.02243025337921303
20070913,0.003498309969602217
20070914,0.00304274312749576
20070915,0.005786315653792545
20070916,0.005455661682611969
20070917,0.0016937020212905462
20070918,0.007019196189594522
20070919,0.005599878053310172
20070920,0.002299588726833903
20070921,0.005955052052664559
20070922,0.01193372267185272
20070923,0.0045476007436409055
20070924,0.010314573285563828
20070925,0.004385139294003167
20070926,0.013624286940260497
20070927,0.02377491299698485
20070928,0.025053163309713355
20070929,6.26706292332684E-4
20070930,0.0015266158630544823
20071001,7.795049134965999E-4
20071002,7.645643948358998E-5
20071003,0.003833405228701518
20071004,0.0038684058956210987
20071005,0.004288281984655671
20071006,0.005040901701126319
20071007,0.009682692721414869
20071008,0.010006482906477503
20071009,0.01748105089558479
20071010,0.0074512496250251845
20071011,0.008357421681633354
20071012,0.011169415034824234
20071013,0.008483162069694947
20071014,0.015055645061374578
20071015,0.0033771510797791704
20071016,0.008060582390123883
20071017,0.018672493777814568
20071018,0.025733464596433338
20071019,0.01390521037362714
20071020,0.010577917766652645
20071021,0.007725275900681929
20071022,0.010725698977233593
20071023,0.019841794120363368
20071024,0.022415102728979255
20071025,0.014530672652748253
20071026,0.003528897251837799
20071027,0.01065277686435158
20071028,0.01454614983428058
20071029,0.0198267489068767
20071030,0.009313915190486665
20071031,0.01681908032643575
20071101,0.02998291230728377
20071102,0.011711161053433318
20071103,0.006377290901997662
20071104,0.006261974890766845
20071105,0.013649369554476765
20071106,0.006046064022325059
20071107,0.018267229911251237
20071108,0.022328329492721993
20071109,0.01492321408691023
20071110,0.009315906024315243
20071111,0.0027479285543014495
20071112,0.015513307398947636
20071113,0.015115834038266293
20071114,0.024025504997599
20071115,0.012002826057266875
20071116,0.013173138760661549
20071117,0.028878574044753864
20071118,0.12007334946865694
20071119,0.006950258819657969
20071120,0.019361657382052175
20071121,0.015414919871660018
20071122,0.010210544770707724
20071123,0.0042300833553567275
20071124,0.004299401468521322
20071125,1.1212736580308022E-4
20071126,0.002419319946242732
20071127,0.006057766038693365
20071128,0.004778799863427815
20071129,0.0014960514468064328
20071130,7.2560363149415295E-6
20071201,0.0010105720634687263
20071202,0.010157610427949604
20071203,0.0025747937820088016
20071204,0.004870325827744613
20071205,0.004307171486409182
20071206,0.005106976865606102
20071207,0.008967470840071531
20071208,0.010263980106550693
20071209,0.010508765141932195
20071210,0.003029632926598525
20071211,0.007305155753585276
20071212,0.006733859177514366
20071213,0.014471874715604469
20071214,0.012312613846993814
20071215,0.0016204852103077186
20071216,0.00222234156091551
20071217,0.0017588396895118958
20071218,0.0020115275515752624
20071219,0.00406979143373367
20071220,0.0050461886602377855
20071221,0.005976922239532208
20071222,0.009711945120439935
20071223,0.01116661454875587
20071224,0.01846134030683376
20071225,0.018382881401168543
20071226,0.01598901516150421
20071227,0.02029593668547691
20071228,0.022300748672675407
20071229,0.02138048387779967
20071230,0.011015359207342826
20071231,0.005630234834770155
20080101,0.0022436089735640833
20080102,0.011479946338393474
20080103,0.014930321259417305
20080104,0.015555910814287793
20080105,0.005503289198243985
20080106,0.010891097272573964
20080107,0.005092645136105734
20080108,0.0016055178048904378
20080109,0.011251336622376904
20080110,0.011016671760809234
20080111,0.009820828361764023
20080112,0.02074546749022015
20080113,0.021773034977089007
20080114,0.009987830096462523
20080115,0.0030574686740829473
20080116,0.00873632608026046
20080117,0.004789434943097548
20080118,0.012724552645379543
20080119,0.006789922848523339
20080120,0.025854526289419734
20080121,0.014326663959735007
20080122,0.011550216094301449
20080123,3.090165169446973E-4
20080124,1.965126963434513E-4
20080125,0.0012049739539729614
20080126,3.372016751770995E-4
20080127,8.884890055151871E-4
20080128,3.3791564861093356E-4
20080129,0.0036584952836045954
20080130,0.00148692585691962
20080131,0.0015443966217283482
20080201,2.94276091501896E-4
20080202,0.0012352563048223036
20080203,0.004170651200095935
20080204,3.860212234969832E-5
20080205,4.216215623502333E-4
20080206,0.0014487328238570625
20080207,0.002019533733482687
20080208,0.01302159812846247
20080209,0.004905210354296761
20080210,0.004357801375643818
20080211,0.011141155186369179
20080212,0.049159887392028506
20080213,0.019240734190787825
20080214,0.03127500067383977
20080215,0.025387750033457303
20080216,0.018670529834469776
20080217,0.02982287670211157
20080218,0.026126750785273635
20080219,0.018307582133970993
20080220,0.008444021167816434
20080221,0.0034046464796709036
20080222,9.151663615016803E-4
20080223,0.003287241223480724
20080224,0.02991853197367245
20080225,0.01753133258957346
20080226,0.016266956122142517
20080227,0.01111814080876129
20080228,0.0273893766172993
20080229,0.0011092465591490516
20080301,0.007330201486472625
20080302,0.042628111024343544
20080303,0.023040331236222934
20080304,0.015562399345804905
20080305,0.014006371927968908
20080306,0.030147397650773327
20080307,0.016939970338509452
20080308,0.011134810644395098
20080309,0.0032636104034786512
20080310,0.001594524188846719
20080311,0.006484071091668947
20080312,0.008797135025922609
20080313,0.018998356563203908
20080314,0.01755872566514992
20080315,0.013086243362494174
20080316,0.01707239805136353
20080317,0.014981613017805429
20080318,0.005351341459726862
20080319,0.016742002199070162
20080320,0.009947373651002393
20080321,0.00816129545273979
20080322,0.003767223497432804
20080323,5.686049763515662E-4
20080324,7.976742911208815E-4
20080325,7.432448034660708E-4
20080326,0.016006071020202853
20080327,0.008049698363712476
20080328,0.004768154164600611
20080329,0.010034701912442443
20080330,0.0018689633357047452
20080331,0.0014754163070586786
20080401,0.004478316518421558
20080402,0.0047396119910380645
20080403,0.015044058821352239
20080404,0.00327094375319964
20080405,0.0011358479085544044
20080406,0.005163995344435067
20080407,0.0016255579262517959
20080408,0.0036942490788328623
20080409,0.001794208528987788
20080410,0.0017617602695640753
20080411,0.0020183017435478783
20080412,0.0022663686477764045
20080413,0.03236405880139523
20080414,0.03757368701961032
20080415,0.012656708541286622
20080416,0.0030249920362783738
20080417,0.0015916218283301476
20080418,0.0019211464424489647
20080419,0.0033872306223021206
20080420,0.0016633477078243676
20080421,0.0012811147155145503
20080422,0.002221040324344085
20080423,0.010898271314009018
20080424,0.01755533417770591
20080425,0.03301070459355476
20080426,0.037575528177901205
20080427,0.02092171735653112
20080428,0.020514037706558946
20080429,0.015416151256438743
20080430,0.010358914454657723
20080501,0.00783682411188728
20080502,0.018874135940078987
20080503,0.021202781055732704
20080504,0.006803560118700166
20080505,0.0012665329525483246
20080506,0.002996545205808566
20080507,0.004826574855690028
20080508,0.007657060382031395
20080509,0.0029769043963814032
20080510,0.023603429139960483
20080511,0.01590101577185314
20080512,0.016760738975297323
20080513,0.01260565120175813
20080514,6.198750748174778E-4
20080515,0.00822395976579204
20080516,0.007150020392668444
20080517,0.006712113636507007
20080518,0.0018952397763980834
20080519,0.004799382541026544
20080520,0.0029517771460660525
20080521,0.0012794961285548178
20080522,0.0019767856994776407
20080523,0.003721177083445349
20080524,0.015700798898634603
20080525,0.009118752561509711
20080526,0.0033233707426954143
20080527,0.012815795142282154
20080528,0.025423382208929618
20080529,0.01114342522915446
20080530,0.010547384264824811
20080531,0.013081280752735158
20080601,0.014938263116015076
20080602,0.004380600902384325
20080603,0.005036553996965172
20080604,0.008151576565239868
20080605,0.017887300552655357
20080606,0.015400205074063767
20080607,0.0058742997474006435
20080608,0.005976682037991825
20080609,0.002861183415549695
20080610,0.03406798376665694
20080611,0.02679525726623827
20080612,0.047255521090053106
20080613,0.025663585221451752
20080614,0.011549365232255408
20080615,0.009780478683149234
20080616,0.013150966508606877
20080617,0.0011152095542764154
20080618,0.004067748304085504
20080619,0.004076447399369229
20080620,0.010713035156493656
20080621,0.007424403888638563
20080622,0.006152136166719286
20080623,0.002912886093136569
20080624,0.01149294569280562
20080625,0.017766875001845085
20080626,0.00889536570742766
20080627,0.004733341180910594
20080628,0.010974055047189594
20080629,0.028691920910585644
20080630,0.010501376949846167
20080701,0.018173019911362085
20080702,0.014215147507666615
20080703,0.040660761073510715
20080704,0.008956146011260555
20080705,0.025154130787779935
20080706,0.013268894152422018
20080707,0.00817338442659562
20080708,0.001772410682918144
20080709,0.0031216996505228152
20080710,0.012325764219230864
20080711,0.016856502170910694
20080712,0.0189670402267112
20080713,0.011811662934095217
20080714,0.014692147297962069
20080715,0.02242529936421819
20080716,0.021962391763799823
20080717,0.03676501084263013
20080718,0.020786058400957284
20080719,0.013912800692349729
20080720,0.020925719008454347
20080721,0.028592077875240648
20080722,0.06166235369793619
20080723,0.030717773536868852
20080724,0.01820260142176672
20080725,0.012407269614375188
20080726,0.01526980034279108
20080727,0.008942901774150311
20080728,0.02169139736041902
20080729,0.004451025193228959
20080730,0.007721467906838174
20080731,0.003457195266858681
20080801,9.641220623675274E-4
20080802,0.0010642422071120447
20080803,0.0023666025412337178
20080804,0.005638724564767564
20080805,0.008922674112468292
20080806,0.004212452823354887
20080807,0.015247837529846032
20080808,0.012227397653485409
20080809,0.013053672042250863
20080810,0.017450799878463992
20080811,0.018805809309015216
20080812,0.023974353426603513
20080813,0.006574155926604287
20080814,0.0019834394887370222
20080815,0.003420254514116281
20080816,0.014415556014491807
20080817,0.004240518061927363
20080818,0.0045737281192519425
20080819,0.010944625179173462
20080820,0.0129839990881948
20080821,0.015899171096722828
20080822,0.008943090979532359
20080823,0.018953625547103295
20080824,0.02306208382638766
20080825,0.018062821034777535
20080826,0.012555280449491382
20080827,0.0038991734069568785
20080828,0.0053888067115516235
20080829,0.013343517796975289
20080830,0.009149992622864428
20080831,0.0037760915178670705
20080901,0.019781806658670017
20080902,0.011081903519768713
20080903,0.013323552734693359
20080904,0.019968863262506884
20080905,0.02227035077784854
20080906,0.023650195668170247
20080907,0.027880493293829113
20080908,0.026658216069596407
20080909,0.01936534777682107
20080910,0.022453123153791898
20080911,0.0071935376387113606
20080912,0.005538571892437586
20080913,0.010444022387258875
20080914,0.015127233308243573
20080915,0.007641522255820086
20080916,0.012896430811106804
20080917,0.003617368131729084
20080918,0.010994456867613467
20080919,0.011638218903527798
20080920,0.009418054637734877
20080921,0.0013457280888301722
20080922,0.00148798428851073
20080923,0.001959818098700715
